SMILES,P1,P2,P3,P4
FC(F)(F)CC=O,1.4214,0.38043,-1.61129975763,4.3013
CNC(=O)C=O,2.3622,0.31968,-1.78091701345,3.4200
Cc1cccn1C,2.2684,0.38226,-2.64311652909,6.3294
N#Cc1ccc[nH]1,4.4476,0.35245,-2.02368427984,5.7088
OCC1COCO1,2.0266,0.44987,-2.30919580668,7.6404
NN(C=C)C=NO,1.5881,0.34041,-2.04005623447,5.3167
O=CCCN1CC1,2.2653,0.36534,-2.49198082929,4.4092
O=CNC1COC1,2.3694,0.40575,-2.21211410607,5.7325
FC1CC1ON=C,2.0642,0.39044,-1.98151015646,5.8608
C1CCCCCC1,0.0091,0.48808,-3.26713773334,8.9738
CC#CCC(C)N,1.2614,0.41446,-2.79469591451,6.6208
C1Cc2[nH]ncc12,2.7127,0.39229,-2.16476939026,6.5370
COCC(C)(C)O,2.2440,0.45595,-2.84122412332,7.7763
FCCNCC=O,3.2201,0.36547,-2.27855848588,4.2578
CC=CCCF,1.8659,0.41662,-2.31938697089,7.2883
O1C=NC=CC=N1,2.1932,0.33585,-1.83151799404,4.0193
NC(=O)CC=NO,3.4877,0.39477,-2.01211890166,5.7061
CCC1(CF)CN1,1.9121,0.43825,-2.5728703511,7.3479
OC(C=C)C1CC1,1.3333,0.41944,-2.6886335487,6.9216
CC1C(O)C1O,1.2310,0.44263,-2.13667544628,7.5005
CC=CC(C)N,1.1904,0.411,-2.57110481731,6.6150
C1Nc2n[nH]nc12,1.6763,0.35294,-1.72996721644,5.7908
CC(C)CC(N)=O,3.5404,0.40963,-2.78929258671,5.8177
CC(=O)C(O)=O,4.0646,0.33297,-1.68087804864,3.6426
CCC(=C)C(C)F,2.1405,0.41457,-2.79164980651,7.3471
CC1=NNCCC1,2.1191,0.36883,-2.6277374441,5.7964
FCC(CF)C#C,1.7396,0.46922,-2.07427832226,6.7194
COC(C)=C(F)F,1.2690,0.41267,-2.00580313146,6.7046
COC(=CF)C#C,2.3204,0.35126,-1.97241371345,5.4265
CC(=O)C(=C)C#N,6.2404,0.33806,-2.09903991845,3.8617
CCC(F)(F)CO,2.6342,0.47579,-2.26739012588,8.0705
CC(=CF)C1CC1,1.6818,0.40978,-2.55173767509,7.1485
NN=C1NOCO1,1.4852,0.38763,-1.74047773725,6.1071
C1C2NC2C3NC13,2.7175,0.41155,-2.36460928868,6.7213
O=CC1CCC1=O,4.5629,0.35061,-2.19884503906,4.1157
ON=C1COC=C1,0.5805,0.32525,-1.95546268665,5.0864
O=C1C=CC2OC12,3.5721,0.3269,-1.95907946664,3.5159
COC=COC=C,2.1455,0.37518,-2.36050110148,6.0995
CC=C1COCO1,1.0368,0.39532,-2.40350645148,6.8066
ON=C(C=O)C#N,5.7721,0.31816,-1.53401939682,3.3435
CC(CC#C)C#N,4.1187,0.44769,-2.36384893667,6.6810
NC=C(F)C(O)=O,4.8577,0.32841,-1.80108423624,5.5548
CNNC=NNC,2.0083,0.34532,-2.3795669617,5.5260
OC1(CCC1)C#N,5.2493,0.45003,-2.29859596087,7.2218
CCC1CC(C)C1,0.0560,0.473,-3.24199564634,8.6369
COC(=O)C(N)=N,1.9961,0.3352,-2.05739968866,4.7123
O=CCC1COC1,2.9747,0.36957,-2.39095857748,4.3961
CCCCCF,1.8271,0.50929,-2.55000460531,9.4580
CC1(CCC1)C=C,0.3851,0.41953,-3.00764407992,7.3158
OC(C=O)C#N,3.4567,0.35773,-1.52438839303,4.0992
CC1OC1CC#C,1.3891,0.45795,-2.43764841028,6.7139
N=c1nccno1,4.8104,0.3043,-1.64806094863,3.6786
FC=C(C#C)C#N,2.9842,0.34265,-1.67208532942,5.5603
Cn1cnc(N)n1,2.3770,0.36595,-2.05643128886,6.0685
C1CON=CCN1,4.3283,0.37502,-2.25698338388,5.4113
FC1CON=CC1,2.1670,0.39772,-2.02885724446,5.8767
O=CC#CC1CO1,2.8418,0.35761,-1.90182967064,3.9509
NC(=N)NCC=C,2.8910,0.38883,-2.44049564669,6.5343
CC(C)CC1CO1,2.0490,0.45332,-2.91630429712,8.3334
C1CC2CN2N=C1,3.8059,0.35982,-2.36164841368,4.7810
CCCOC(C)=O,1.8744,0.43452,-2.6691296309,6.0110
CCOC=NN,1.3257,0.3737,-2.04150846468,6.0593
CC(CC#C)=NO,0.0955,0.40124,-2.22122006287,6.2596
NC(N)=CC#N,6.2553,0.3472,-1.77966195465,5.7648
CN1CCC(F)C1,2.2623,0.40762,-2.5981890831,6.6372
Cn1cn[nH]c1=N,1.3482,0.34726,-2.03458604386,5.7768
NN=C1CCNN1,1.9539,0.35802,-2.18635098128,5.8980
CC1=CCC=C1,0.1451,0.35398,-2.35049785188,5.2576
CC1CN1NC=O,4.8946,0.3976,-2.29021835688,5.7922
CC#CC(=O)C=O,2.6365,0.30454,-1.94375560164,2.8642
CCC=CC(N)=N,3.3340,0.3529,-2.6433312361,5.4771
CCC(C)OC=O,2.1463,0.43191,-2.6626796119,5.9391
CC(C)(N)C(N)=N,3.8245,0.3986,-2.67099722511,6.3137
CC(O)C1COC1,2.4520,0.42886,-2.6041035269,7.3124
NN=CC=CC#C,2.4703,0.29357,-2.11933300926,4.7267
CC1C(C)C1C=O,3.7239,0.3789,-2.7189909857,4.4616
CNNC(N)=O,4.5183,0.42728,-1.89437185527,6.9334
OCCC(=C)C=O,1.8784,0.35018,-2.40877795748,3.9295
Nn1nnoc1=N,1.9697,0.34456,-1.43968498823,5.7102
CCC(CO)NC,3.0298,0.42232,-2.95020922113,6.8300
CNN=CC=CN,3.1202,0.29944,-2.39724186069,4.9542
OC(=O)COC=C,4.2461,0.39422,-2.11721553626,5.9739
C=NOCC=O,3.2316,0.36615,-1.68562819545,4.2355
CC(CC#C)C#C,1.0122,0.44566,-2.50504899108,6.6731
CC1C(N)C1(C)O,1.4253,0.40218,-2.72000611171,6.5633
CNCC(C)=NO,0.7325,0.38683,-2.4924394273,6.2176
ONC(=N)NC=N,1.6307,0.38906,-1.89083014306,5.9967
CCc1cnn[nH]1,5.1466,0.39313,-2.22378909427,5.9021
CC(=CCN)C#C,1.9496,0.36096,-2.55789170609,5.7124
O=C1CC(C1)C#N,2.2956,0.37347,-2.09949749345,4.3592
CCCCON=C,0.4518,0.39092,-2.68329583271,5.8260
C=Nn1ccnc1,2.9658,0.3291,-1.98597467785,4.9393
C1Oc2c[nH]cc12,2.6331,0.37655,-2.04089418045,6.0873
CN(C=O)C(C)=N,0.7263,0.38353,-2.35581844288,5.3526
OC1C2CCNC12,2.4404,0.40035,-2.50158174129,6.7931
CC(C)CC(N)=N,3.1012,0.40446,-2.87401632452,6.3540
COC(=C)C(F)F,2.8705,0.40252,-2.01897389546,6.9700
CN(C)CC=NN,1.4544,0.36154,-2.60256542011,5.8916
NC1CON=C1,4.5299,0.38622,-1.81002743426,6.0752
ON(CC#N)C=O,2.4035,0.39348,-1.77069686924,5.6643
FC(F)C=NN=C,2.4049,0.34776,-1.68818234544,3.9699
CN=c1[nH]nno1,1.6025,0.33414,-1.65906824364,5.4113
CC1CC1F,1.8150,0.48164,-1.83993779727,8.4298
CNCCC1CC1,0.8386,0.41293,-3.01984445093,6.4978
OC1CC1C(F)F,2.6722,0.4651,-2.02120063746,7.7515
Nc1occc1O,0.7035,0.35059,-2.00797547665,5.6163
Cc1coc(O)n1,2.6502,0.38888,-2.03307836665,6.5222
NC(=O)CO,3.2073,0.40169,-1.53436800325,5.7732
NC(=N)C(=O)CO,4.2331,0.33065,-2.04192677166,4.1972
FC(F)C1(F)CC1,1.8143,0.51085,-1.87694612285,8.7303
N#Cc1nc[nH]n1,6.9626,0.38838,-1.61533377002,6.2940
CC(CCN)C#C,0.6464,0.42457,-2.78459959651,6.7217
FC(C=C)=CC#N,3.4513,0.3295,-1.93947301984,5.3154
ON=CC(=O)CF,4.4772,0.33828,-1.71924093024,3.8767
CC(CO)=CC=C,1.1633,0.34482,-2.7022934547,5.7116
CCC1=NOCO1,2.7225,0.3936,-2.18312520807,6.3378
CCC1OCC=C1,1.4332,0.39442,-2.7168615357,6.2498
OCC1(F)CC1,1.8187,0.45001,-1.99424183267,7.5277
FC(=C)C1CNC1,0.2360,0.39418,-2.34537200968,6.7071
N=Cn1ccnn1,5.8810,0.3618,-1.78752493744,4.9160
NCC(F)CC=C,1.9524,0.40977,-2.5846000571,6.8836
C1CC12CC=CO2,0.9935,0.3858,-2.48034821428,6.2645
COC(=O)C#C,1.9099,0.38883,-1.69878480944,5.1112
Fc1cnco1,0.6397,0.38984,-1.39847433542,6.4563
CCCCC(C)N,1.2969,0.42142,-3.27240536635,6.7548
CNc1cnoc1,4.1606,0.34737,-2.07981128946,5.4765
NNC(=N)N1CC1,1.3950,0.40851,-2.18722382728,6.8706
CCC(CO)=NN,2.5081,0.3613,-2.5116239763,5.5429
NCC(O)C#C,2.5300,0.41416,-2.00052397967,6.4549
CN(C)C(N)=N,3.0688,0.39677,-2.19294433249,6.5488
FC(F)=CC1CO1,1.7875,0.40558,-1.77881529504,7.3209
COC1C(F)C1F,1.8116,0.44495,-1.97918595946,7.1923
CC(C=C)=CC#C,0.9172,0.31979,-2.53983370008,4.9285
CNNC(=O)CF,1.1561,0.38169,-2.08443569547,5.9550
C#CC1CC=NO1,3.5737,0.39533,-1.99797792645,6.2188
CNc1ncn[nH]1,4.2996,0.37691,-2.04819293686,6.4196
CC(N)CC1CC1,1.1674,0.42646,-3.03247160993,6.8241
ON=CNCC#C,1.4107,0.37454,-2.01153066446,6.3075
FC=C1C=NN=C1,5.0609,0.31831,-1.71254175743,3.7902
ON=C1CON=C1,2.6318,0.31966,-1.71395386824,4.9162
CC(C)C1COC1,2.0412,0.43488,-2.91590779912,7.3836
CC=CC(=C)CO,1.1121,0.35095,-2.7033145547,5.7791
NC(=N)NC=O,5.5296,0.38794,-1.70561579985,5.2886
CCNCCN,0.5907,0.40654,-2.58863686632,6.6412
CNCC(C)=C,0.7030,0.39374,-2.56211029431,6.2957
CC=CCCCF,2.0960,0.41517,-2.78827765751,7.2731
OCC1NC1C=C,3.0739,0.39704,-2.48067267029,6.6039
O=C1CC=NO1,4.6180,0.39,-1.52584871303,5.3935
NN=CCNC=O,4.9557,0.38146,-2.12419671847,5.7810
NN=CC#CC=C,2.0555,0.2961,-2.11633866026,4.6065
CCCOCCF,2.9498,0.44665,-2.68726040171,7.8424
CC1(C)OCC1O,2.3450,0.42828,-2.6139669839,7.3846
OCC1CCN1,2.7530,0.40077,-2.24388893709,6.7454
OC12CC(C1)C=C2,1.3508,0.3878,-2.46102620528,6.0205
FCC1CC1CF,1.8623,0.50404,-2.32420100768,9.0644
NCC=CF,2.3397,0.40585,-1.64105154086,6.4506
N#CC1NCC=C1,5.1740,0.38511,-2.19664544526,5.9240
C=C1CCN2CC12,1.3161,0.3837,-2.58619897009,6.2142
CC#CC(C)=CF,1.7708,0.36291,-2.31775623267,5.8309
CC1CCC=C1,0.2625,0.41251,-2.5707657503,7.0003
Nc1ncc(O)[nH]1,2.2760,0.36263,-1.94920672005,5.7264
C1CC2COC2C1,1.9393,0.43928,-2.7134635707,7.5234
C=C(CC#N)C=O,5.4836,0.34932,-2.09423954545,3.9023
O=CC1CCCN1,2.3390,0.35643,-2.53032801729,4.2434
NCCCCCN,2.5001,0.42328,-3.06257102794,6.6986
CC(CF)C(N)=N,2.4797,0.40837,-2.41584971169,6.3736
NC1CC1CO,2.6572,0.41711,-2.24457820409,6.6860
Cc1[nH]ccc1N,1.3042,0.37914,-2.44715566468,6.3166
CC=NN=CNO,1.5808,0.34671,-2.04945711047,4.8378
COC1CC1C#N,3.5988,0.44359,-2.28263136687,7.0669
N=C1NC(=O)C=C1,1.1348,0.33618,-1.94122471404,4.2373
C=CC1CCC=C1,0.4479,0.41137,-2.8044975005,6.8986
CC,0.0000,0.54364,-1.13201247566,9.9126
COC(CO)C=O,3.4530,0.36157,-2.30511285668,4.1285
C=C(C#N)C1CO1,5.2262,0.38077,-2.05295911745,6.0779
Nc1cn(O)nn1,2.6898,0.34425,-1.65617634464,5.7688
CC#CC#CC=O,4.6497,0.32478,-1.99486628544,3.8105
COC1CC1F,0.9797,0.45869,-1.97673029167,7.6677
CCC1(O)COC1,2.6310,0.42796,-2.6062936199,7.2682
CON=C(C)CN,0.9139,0.38915,-2.4882386963,6.1406
CC1(CF)CCN1,2.9362,0.41011,-2.5762514141,6.6611
CNC=N,3.8748,0.39464,-1.44609899566,6.4666
CC(O)CCC#N,4.1938,0.45962,-2.54021242029,7.7669
CC(C)(N)C#C,1.5677,0.42607,-2.31796921789,6.6967
N=CNNCC=O,4.0300,0.36533,-2.09888806847,4.4849
CC1C(N)C1C#C,2.0032,0.41103,-2.54851867309,6.3478
NCC(=C)CCO,3.1518,0.3935,-2.73100681771,6.7108
FC1C=NOC1=O,3.7848,0.36312,-1.52206783682,4.7496
Oc1noc(=O)o1,4.1462,0.42469,-1.39947369521,7.0751
O=CC#CC#N,2.6812,0.34337,-1.35906968641,3.7311
CCC(C)C#N,4.1277,0.49153,-2.38353915989,7.8441
C#Cc1cocn1,1.7343,0.36558,-1.84572949603,5.8717
CNN=CCC#N,3.9404,0.35364,-2.18975058127,5.7363
N=CNN1CCC1,2.9785,0.38542,-2.38584463569,6.4039
OCC(=O)ON=C,3.2326,0.39605,-1.86559058085,5.7676
Cc1nncn1N,5.9723,0.4052,-2.00869357386,6.0449
O=c1[nH][nH]c(=O)o1,4.4501,0.40632,-1.55244346302,6.7455
CC(=O)C(F)C=C,1.4800,0.36745,-2.26990132587,4.4441
OCC(=C)C=O,1.9275,0.35276,-1.93865058486,3.9501
COC(C=C)C=O,2.0038,0.35241,-2.38460955048,4.1063
CN(CC#C)C=O,3.7076,0.40038,-2.27642792187,5.7876
FC=CCC=O,3.4518,0.37323,-1.79146303525,4.4159
CC(F)=CC(F)=C,2.8865,0.34853,-2.11325836926,5.8377
CC(F)(CN)CO,0.7785,0.42878,-2.5098478923,6.8790
C#Cc1nn[nH]n1,2.2587,0.36822,-1.52605757302,5.8934
CC=NNC1CC1,1.6576,0.36497,-2.5800940811,5.8794
CCC#C,0.8348,0.45699,-1.58479089806,6.7308
CC1CC1C,0.1285,0.47074,-2.3000438261,8.4483
FC(F)C=CC=C,2.3083,0.35252,-2.11372101126,5.9208
O=CNCC1CC1,4.1049,0.40859,-2.53355069429,5.8028
OCCOCC=C,0.5029,0.41603,-2.5947264499,6.9689
N=C1COC(=N)N1,2.9782,0.39368,-1.95058200605,6.3234
CC(C)=C(C)CF,2.1462,0.40807,-2.78917408851,6.8377
CCOC(=N)NN,2.7537,0.42086,-2.32825603489,7.2390
COC(CF)=CC,2.4304,0.39491,-2.46366992229,6.5655
CC(N)C=C(F)F,2.5374,0.41676,-2.13382573527,6.7687
CCOCON=C,1.2887,0.39383,-2.36561614249,5.8628
FC1CC(F)C1F,2.3980,0.49047,-1.87547778285,8.5258
CN(C)C(=N)C=O,3.6115,0.31428,-2.31995552088,3.8756
OC(C#C)C1CC1,1.2267,0.44502,-2.43343529328,6.5176
CN1NCCN=C1,2.1614,0.37486,-2.40728998169,5.7171
C1CC1CC2CO2,1.9966,0.46962,-2.6759390457,8.4008
CC1C(O)C1(C)N,1.0257,0.39855,-2.71873179971,6.4746
CCOCC(N)=N,3.5322,0.39733,-2.5463243633,6.4102
CN=CNC(C)=O,2.0730,0.38121,-2.36256641588,5.3146
O=CC1CCCC1,3.2256,0.3788,-2.7441308787,4.3660
CC1CCCNC1,1.1644,0.39611,-3.06320998193,6.3571
O=C(C#C)C1CO1,3.9274,0.3481,-1.90259779664,3.9657
NC1CNNC1=O,4.7506,0.36238,-2.12523899247,5.4786
NCC(N)C(N)=N,3.0435,0.39764,-2.4656398077,6.2972
CC(F)(C=C)C#C,1.9551,0.42585,-2.29938897767,6.3992
FCC1COCO1,1.9101,0.46686,-2.16820409207,8.1680
CNC=C(F)C#N,6.4401,0.32998,-1.95635913985,5.1568
CNC(=N)N(C)N,3.3227,0.40499,-2.4279102587,6.7849
CN(O)C(=N)C=C,2.9351,0.35108,-2.25956462588,5.3143
N=Cn1nccn1,1.9388,0.35964,-1.79911500544,5.4430
CC=CC(C)=C,0.6647,0.35116,-2.5528016743,5.8390
OC(=O)C(=O)CF,0.4474,0.32713,-1.68921851043,3.5446
COC(C)=CC=C,0.9498,0.3358,-2.6996758487,5.5590
NC(=N)C(N)=O,1.7902,0.34737,-1.72001004385,5.0152
CN(C)CC=NO,0.8224,0.36497,-2.4774008743,5.7611
NN=CCCCF,3.2338,0.37201,-2.36799192469,5.9935
NC1COC1CO,2.2535,0.42154,-2.40077465249,6.8196
CC1=NC(=O)C=C1,5.0876,0.30989,-2.10829208245,3.0641
CNCCN1CC1,1.7573,0.41144,-2.80046306552,6.4817
NC(=N)C(=O)C#N,6.0251,0.30609,-1.70958545063,3.8084
CC(C#C)C(N)=O,3.2461,0.40026,-2.30327921087,5.8431
NC=CC(=N)NO,5.7686,0.3406,-2.08434487047,5.3942
CC=CC(F)C#C,2.3787,0.40573,-2.29907394167,6.2105
CC(C)C=CC#N,4.9852,0.37853,-2.62217750909,6.3258
On1cc[nH]c1=N,3.7230,0.32287,-1.87596449105,5.5531
C1CC1CC2CC2,0.2243,0.47434,-2.99484184692,8.5142
COC(C)C(C)C,1.1737,0.44502,-3.14923919454,7.7035
CC1=NCCCN1,3.1295,0.38717,-2.6579503351,6.0365
CCC=C(C)CF,1.8997,0.41147,-2.78844478151,7.1986
CC(C)OC=C,1.0463,0.40775,-2.4584372035,6.9833
CC1(C)CC1CN,1.2015,0.42237,-3.03310544093,6.6592
CC(N)C1COC1,3.0064,0.42005,-2.71255275271,6.8180
CC(=NN)C1CN1,2.9661,0.36049,-2.38441256969,5.9253
NC=CC(=O)CF,4.3394,0.32003,-2.08584641146,4.2342
CC(=O)CC1CO1,2.3268,0.38485,-2.40128847748,4.5459
OCC(=C)C=CF,2.7047,0.35092,-2.24207829787,5.8967
C=CC(=O)C#N,4.0898,0.34818,-1.61846579583,3.8506
CC#CCC(C)=O,3.3094,0.37301,-2.48410660528,4.5152
CCC(=O)NC=C,3.3875,0.3695,-2.55398139929,5.5943
CCNC(C)C,0.9174,0.41026,-2.79666409573,6.6324
ON=C1CC=CO1,1.9703,0.3673,-1.95641234165,5.8548
CNCC=COC,0.2719,0.40276,-2.70640374271,6.5592
O=CC(=O)C#C,1.2435,0.30438,-1.46106381002,2.8287
CCOCC1CO1,1.7083,0.45892,-2.5884456179,7.7570
NCCCON=C,1.1422,0.37869,-2.4766034143,5.8320
Oc1cc(F)co1,2.0225,0.37722,-1.74932028123,6.2286
FCCC(=O)C#C,2.6048,0.36538,-2.01006559945,4.1553
CCC(C)=NN,1.9744,0.37836,-2.3626340859,6.0163
OCC1COC1=O,4.8878,0.42116,-2.11821438126,5.9411
CCC(O)C1CC1,1.6759,0.45319,-2.92273482312,7.6278
CC1CNN=C1C,2.3927,0.36934,-2.6276991491,5.8265
C1C=COC2CC12,1.1629,0.4008,-2.43007995528,6.5538
CC(C)(O)C(N)=O,4.2874,0.41546,-2.48197203749,6.0832
CCOCC=NO,0.9417,0.40036,-2.37236693049,6.0249
CN1CCC(C)=N1,2.0902,0.36107,-2.6216538311,5.5455
CCC(=C)CC=O,2.4389,0.36341,-2.7194288527,4.2576
Nc1nncn1N,6.2945,0.3736,-1.81157349845,6.1958
CCC(C)(O)C#N,5.0415,0.46089,-2.53459384929,7.5440
C#CC#CCC#N,3.6923,0.38553,-1.88152762283,4.8825
Nc1nc(O)c[nH]1,3.3564,0.35716,-1.95790068305,5.7361
CC1CC(CO)C1,1.5988,0.45515,-2.92596142212,7.5213
CCC1(C)CCN1,1.3796,0.40431,-3.03361220193,6.5761
CNC1C(N)C1N,1.1522,0.38055,-2.61435085411,6.2129
OCC(=CF)C#C,1.4739,0.36355,-1.98625427945,5.8443
OC1(CC1)C2CO2,1.8006,0.46871,-2.36427700548,7.9840
NCCC1CC1F,1.8966,0.42875,-2.5715551381,6.7439
CC(F)C(=O)C#C,1.6450,0.3577,-2.01036784645,4.0061
CC(CC=C)C=C,0.0836,0.41292,-3.00797606792,7.3009
FC1=CNC(=O)C1,2.6168,0.34938,-1.88726310804,5.3296
CC(C)N1CC1,1.1726,0.42368,-2.54701826631,7.4009
FC1C=NN2CC12,3.2415,0.37463,-1.90981673285,5.1925
COC(=C)CC#N,4.4334,0.40401,-2.29759290187,6.9466
CCC=O,2.9438,0.3803,-1.54363132226,4.3167
C=CCC1CCO1,1.6210,0.40602,-2.6865183137,7.1299
CC=C(C)CC=O,2.9273,0.35665,-2.7224445707,4.2516
FC1COC1C#C,1.0847,0.42668,-1.97414888945,6.2076
CCC(F)CCN,0.5493,0.43215,-2.81870726352,6.7732
CC1(C)OCCO1,1.2132,0.45108,-2.6376165409,7.8608
Cc1ccc(C)[nH]1,2.0502,0.37496,-2.65393702009,6.1396
CC1CC1(F)F,2.3005,0.48111,-1.86034008706,8.4287
FC1CNC1C#C,1.2470,0.41781,-2.08835426826,6.3916
c1c[nH]cn1,3.8270,0.40243,-1.51482606744,6.7331
NCC(F)C=C,2.1431,0.40368,-2.11273844548,6.6587
OCc1ccc[nH]1,2.3547,0.3724,-2.33135725687,6.1838
CNC1COC1C,1.7825,0.41464,-2.71035292771,6.6416
CC(N)C#CCF,1.7994,0.41942,-2.32890068168,6.2567
CCN1CCC1=O,4.0041,0.40497,-2.54680613529,6.1134
CC(C)CC(O)=O,1.4379,0.43639,-2.6822798609,6.0142
NCC1=NN=CC1,5.1596,0.36566,-2.19530175527,4.9108
CC(C)C1CCO1,1.7480,0.43997,-2.92142069312,7.4595
CNCC1(C)CO1,2.0481,0.41478,-2.70709187671,6.5729
CCC(=O)C=C,3.1323,0.34678,-2.25931678808,3.8877
CCC1(O)CC1O,2.8234,0.41922,-2.6088222519,7.2438
COCC1CCN1,2.0893,0.40868,-2.69953884171,6.7799
CCNCC=NN,1.4385,0.37045,-2.61204632311,6.0367
c1cn[nH]c1,2.3327,0.40895,-1.49788935344,6.8924
CC(C#N)=C(N)N,5.9148,0.34087,-2.24817503327,5.6166
CC(C)C(O)CO,2.6185,0.44197,-2.85035314932,7.5809
CNC(C)=NOC,1.9197,0.36948,-2.4925603403,6.2347
CC1CCN1,1.3364,0.41159,-2.09160130769,6.6339
NCC(=C)CF,2.8518,0.41052,-2.11228079348,6.5070
N=CN1CCCO1,3.8709,0.38671,-2.27232463088,6.1207
CCC#CCN,1.3384,0.41632,-2.32017031089,6.3992
CC1(C)NCC1=O,2.6850,0.36665,-2.52050744729,4.3180
CN=C(C)N(C)C,2.2305,0.37322,-2.83940476652,5.7031
CC1CN(N)C=N1,3.4298,0.37879,-2.41644121169,6.0011
O=c1ncocn1,5.6611,0.36252,-1.61641963082,4.6036
FC(C#N)C1CN1,3.0375,0.40951,-1.93375414985,7.0828
CC=C1CNN=C1,2.3728,0.30871,-2.39435603268,4.5845
CC(=O)NC=NO,3.4944,0.36037,-2.01200535366,5.4999
NC(=N)OCCO,4.3430,0.41944,-2.25387550308,7.0669
NC1(CC1)C2CC2,1.0419,0.41748,-2.79284942651,6.6657
CC(=CC=O)C#C,3.8321,0.32557,-2.24170433686,3.6142
N=C1NC(=O)C=N1,2.0954,0.31778,-1.73639741163,3.5396
NN(CC=C)C=O,4.3651,0.3972,-2.30607110288,5.7673
COC1CC1,1.1932,0.45668,-1.96701181588,7.8484
C=NOC1CC1,0.3963,0.38726,-1.97261713167,5.8254
FC(F)(C=O)C#N,3.2359,0.36901,-1.39138400321,4.1822
FC1(F)CC1,2.2093,0.50511,-1.38899241144,8.6884
CCC(NC)C#C,0.4605,0.415,-2.77711553251,6.6115
CC(CN)N1CC1,1.7876,0.41995,-2.81448461552,6.7027
CC(C)(F)C(N)=O,5.2511,0.40748,-2.33151458788,5.7788
C1ON=CN2CC12,2.9693,0.37601,-2.02733666446,5.2644
Fc1coc(F)n1,2.2048,0.39059,-1.41525145321,6.6130
CON(C)C(N)=N,3.1161,0.41109,-2.29419662689,6.7124
OCCCNC=O,3.0635,0.41126,-2.45776366249,5.7817
FC(F)(C=C)C#N,3.3753,0.42342,-1.69783783243,7.4831
OCCC=CC=C,1.5205,0.35044,-2.7000075567,5.8583
CC(C)COC=C,0.9019,0.41372,-2.92552106512,7.1896
CNC(=O)C(C)C,3.7308,0.40818,-2.78024517271,5.8604
C#CC1=NOCC1,3.5469,0.34395,-2.00408614845,5.3191
OCC1CN=CN1,2.9200,0.38601,-2.33324946188,6.1928
CC(=C)CCO,1.9576,0.41377,-2.4633975745,7.0860
FC(F)=C(F)C=C,1.4055,0.34475,-1.64458954843,5.9021
Nc1cn(N)cn1,3.7254,0.35451,-2.02323879486,5.6978
CCOCCCF,1.6078,0.45661,-2.69447180471,7.7473
CNC1CCC1C,1.0075,0.40351,-3.03060337593,6.4592
CN(C)C(=O)NN,3.2451,0.41014,-2.34901478589,6.9592
CC(=O)OC(N)=N,4.2991,0.37515,-2.06826720366,5.6651
C=CC=NOC=O,3.9128,0.35011,-1.95772471065,5.5095
Cc1cnn(N)c1,0.9550,0.39052,-2.20868971927,6.4282
CC(N)C(=N)NO,4.6651,0.38276,-2.30141759389,6.1924
CC1OCCC=C1,1.2092,0.4154,-2.7211930657,6.7458
CC(C)(CN)CO,3.3157,0.42096,-2.96273155813,6.9276
C1CCC=CC1,0.3444,0.41311,-2.5766641903,7.0999
OCC(C#C)C#N,2.9954,0.45012,-2.04232268345,6.6750
CCC(=CC)C#C,1.0193,0.3636,-2.7653483155,5.7619
CN1CC=NN=C1,5.6634,0.32926,-2.18710828527,4.3892
NN=CN(O)C=C,1.5269,0.34999,-2.03193842547,5.3958
NN=COCC=C,1.3177,0.36939,-2.27315239488,6.0611
O=CCC=CC#C,2.2893,0.34044,-2.23551315786,4.2204
NC1C(O)C1F,0.6938,0.41568,-1.78494785826,6.7439
NNC(=O)C1CN1,1.8629,0.39051,-2.09772303947,5.7164
ON=C1NCCO1,3.5330,0.39209,-1.98557162966,6.2846
CC1OC=CO1,0.2691,0.38399,-1.93309895086,5.9654
CC=C,0.4095,0.42769,-1.36693032186,7.5960
CCC(C)F,1.8571,0.51404,-2.08799850869,9.5177
NC(=O)CCCO,4.0284,0.40579,-2.47409504749,5.6886
Oc1c[nH]nn1,5.8037,0.37015,-1.43719510243,5.9414
CC(N)C(O)CN,2.6691,0.41013,-2.76041839972,6.9587
CC(CF)CC#C,1.5305,0.45525,-2.53529684109,6.6934
CC#CC#CCO,2.2424,0.3722,-2.20712668986,4.7034
Fc1coc(F)c1,0.1561,0.38459,-1.59907706862,6.4828
Cn1cc(O)cn1,3.6453,0.37025,-2.11468849146,6.0083
OCCC1CCN1,2.2897,0.39984,-2.71166797671,6.6369
ONC(=O)CF,1.7638,0.38096,-1.48708020804,6.3347
CON=C(N)C=O,2.6040,0.3051,-1.98388113066,4.1439
CC(=O)C(N)=N,0.9421,0.3251,-1.88748263326,3.7778
CCNC(C)CC,0.9126,0.40689,-3.26409726535,6.5594
NC1C(F)C1C#C,1.0335,0.42435,-2.08647680026,6.3417
CC(N)=C(C)C=O,5.6121,0.31027,-2.53869974529,4.1186
CC(O)C(C)C=O,3.0435,0.36913,-2.6415878299,4.3140
CC(O)C#CCN,2.1997,0.41352,-2.47371316529,6.2211
CCC#CC(C)F,2.2348,0.44294,-2.54157253209,6.3079
CC(O)C=CC#N,4.4364,0.37572,-2.30534479087,6.2411
Nc1nc(F)c[nH]1,4.7807,0.3712,-1.80723050244,5.9958
CNC(C)C#CC,1.2688,0.4108,-2.78577154651,6.5958
Fc1cccnn1,4.6465,0.33041,-1.75416128643,3.8679
CC(=O)C=CC=O,0.9200,0.31212,-2.20464597206,3.3464
